company_id,registration_date,location,turnover,is_fraud,seller_id_x,sent_invoices,buyer_id_x,received_invoices,seller_id_y,total_sent_amount,buyer_id_y,total_received_amount,invoice_frequency,fraud_probability,predicted_fraud
GST000534,2020-04-17,Mumbai,937587.3029223668,0,GST000534,3,GST000534,6,GST000534,26657.514144286717,GST000534,123168.50252128515,9,0.49487305,0
GST000535,2020-07-14,Mumbai,11527236.367972177,1,GST000535,3,GST000535,3,GST000535,314333.1003342951,GST000535,71276.49742407491,6,0.5030064,1
GST000536,2021-12-22,Delhi,13131381.789083842,0,GST000536,2,GST000536,5,GST000536,63406.55428189436,GST000536,245244.5024665187,7,0.48608604,0
GST000537,2021-04-30,Chennai,1177112.5787067346,0,GST000537,6,GST000537,4,GST000537,186585.95006794427,GST000537,134756.96051739174,10,0.4899765,0
GST000538,2021-04-11,Mumbai,7213457.008334407,0,GST000538,6,GST000538,5,GST000538,2840379.3442191547,GST000538,92885.73668602185,11,0.49828222,0
GST000539,2021-10-30,Chennai,1963357.540434746,0,GST000539,3,GST000539,5,GST000539,151325.39519598888,GST000539,301760.7390451924,8,0.49871436,0
GST000540,2022-01-07,Chennai,27277641.198743034,0,GST000540,5,GST000540,3,GST000540,28342.55644060224,GST000540,81437.96222298867,8,0.4957743,0
GST000541,2021-07-05,Bangalore,36667882.18098009,0,GST000541,4,GST000541,4,GST000541,1510940.5533114602,GST000541,27576.791945222853,8,0.49984783,0
GST000542,2020-12-31,Kolkata,722036.7411421086,0,GST000542,3,GST000542,4,GST000542,770567.9277866784,GST000542,821093.5892612654,7,0.49964523,0
GST000543,2020-03-25,Mumbai,9278841.807992112,0,GST000543,5,GST000543,4,GST000543,236187.25298826312,GST000543,1446302.7485158658,9,0.49526325,0
GST000544,2021-08-05,Kolkata,297801.6820089489,0,GST000544,3,GST000544,5,GST000544,380723.5408153215,GST000544,46811.64975313203,8,0.4789493,0
GST000545,2021-09-28,Mumbai,1294941.0623240443,0,GST000545,3,GST000545,7,GST000545,36779.89148417773,GST000545,371513.9026758031,10,0.49478692,0
GST000546,2022-07-20,Mumbai,2053968.5641876915,0,GST000546,4,GST000546,11,GST000546,137072.06022465555,GST000546,336045.2648971332,15,0.4877877,0
GST000547,2020-08-02,Delhi,1192598.2540672638,0,GST000547,4,GST000547,6,GST000547,1065993.4589773484,GST000547,300170.9725276228,10,0.49649078,0
GST000548,2022-09-08,Chennai,104253868.54904632,0,GST000548,3,GST000548,4,GST000548,395921.7530491681,GST000548,1180536.3027413914,7,0.49457064,0
GST000549,2021-06-27,Delhi,46819.14843124584,0,GST000549,8,GST000549,3,GST000549,759855.014455535,GST000549,480782.9180594246,11,0.49542993,0
GST000550,2021-11-25,Delhi,1879340.180222908,0,GST000550,7,GST000550,3,GST000550,1912568.6372482455,GST000550,65068.59937395202,10,0.4954886,0
GST000551,2021-04-04,Delhi,85693022.63148953,0,GST000551,2,GST000551,6,GST000551,114831.40485974836,GST000551,810619.810331529,8,0.4904706,0
GST000552,2021-01-25,Bangalore,4049326.076147872,0,GST000552,5,GST000552,6,GST000552,260664.4003865048,GST000552,145555.58135317688,11,0.5017626,1
GST000553,2022-04-29,Delhi,3105589.8138013235,0,GST000553,6,GST000553,6,GST000553,1272526.2582218938,GST000553,297176.9428799494,12,0.49343607,0
GST000554,2021-03-12,Chennai,9649816.165023034,0,GST000554,7,GST000554,6,GST000554,1767288.2170006484,GST000554,684816.3541500055,13,0.49061084,0
GST000555,2020-01-26,Delhi,7221425.139512354,0,GST000555,7,GST000555,8,GST000555,610889.4966472783,GST000555,236880.01851924,15,0.49757424,0
GST000556,2020-08-18,Mumbai,292237.0609165221,0,GST000556,6,GST000556,5,GST000556,802348.4617579798,GST000556,376028.5449439161,11,0.4947482,0
GST000557,2021-01-09,Delhi,4464328.230414734,0,GST000557,4,GST000557,3,GST000557,639322.6219540425,GST000557,618676.5969319353,7,0.49727964,0
GST000558,2022-07-11,Kolkata,620549.8489949369,0,GST000558,6,GST000558,7,GST000558,1297744.4289182685,GST000558,146997.80110214808,13,0.49335685,0
GST000559,2021-07-26,Mumbai,10252266.6137756,0,GST000559,3,GST000559,3,GST000559,140512.48320966272,GST000559,160734.36840407032,6,0.49448043,0
GST000560,2020-09-02,Mumbai,14420181.846251467,0,GST000560,5,GST000560,5,GST000560,574408.6255740274,GST000560,1054516.4307284763,10,0.46786302,0
GST000561,2022-06-22,Mumbai,49166718.104119785,0,GST000561,8,GST000561,7,GST000561,183832.45825946837,GST000561,82584.12294732723,15,0.4986045,0
GST000562,2021-02-12,Delhi,11171240.343908878,0,GST000562,2,GST000562,10,GST000562,2776889.401927448,GST000562,318037.4106428854,12,0.46396184,0
GST000563,2021-04-29,Bangalore,1233612.8992510403,0,GST000563,4,GST000563,1,GST000563,119723.62449934303,GST000563,3000684.2758364896,5,0.48382485,0
GST000564,2022-02-11,Chennai,24543098.23082692,0,GST000564,10,GST000564,7,GST000564,828842.0313165439,GST000564,315110.3746133579,17,0.4839025,0
GST000565,2020-05-02,Mumbai,2279991.233994213,0,GST000565,5,GST000565,9,GST000565,137430.88537882816,GST000565,336028.967057454,14,0.4916212,0
GST000566,2022-08-23,Bangalore,132231131.21432231,0,GST000566,2,GST000566,7,GST000566,87152.53812075227,GST000566,264081.04754290194,9,0.49289912,0
GST000567,2022-08-14,Mumbai,3759391.035794533,0,GST000567,7,GST000567,2,GST000567,410825.27923286555,GST000567,16923.324835633295,9,0.5036295,1
GST000568,2022-06-22,Mumbai,26529274.183975365,0,GST000568,6,GST000568,2,GST000568,230143.00382610856,GST000568,291228.6690063757,8,0.49665216,0
GST000569,2021-12-02,Bangalore,2409050.025208373,0,GST000569,7,GST000569,2,GST000569,312779.5205435272,GST000569,1210952.3736201315,9,0.49989218,0
GST000570,2022-07-14,Delhi,28113747.90056309,0,GST000570,2,GST000570,7,GST000570,90580.40323249358,GST000570,257918.76100145286,9,0.4880248,0
GST000571,2020-02-11,Chennai,1650633.7509813062,0,GST000571,2,GST000571,8,GST000571,40048.41734939605,GST000571,408178.6319763736,10,0.49075148,0
GST000572,2020-05-29,Bangalore,40133629.24166717,0,GST000572,4,GST000572,8,GST000572,281887.10236490064,GST000572,1314434.8395189096,12,0.4930228,0
GST000573,2021-12-16,Mumbai,1825636.8740896385,0,GST000573,4,GST000573,3,GST000573,71937.51685876801,GST000573,24322.29773746466,7,0.4895493,0
GST000574,2021-03-14,Chennai,8322619.615280668,0,GST000574,3,GST000574,3,GST000574,645421.9207290392,GST000574,292978.9263511415,6,0.50315243,1
GST000575,2020-12-16,Bangalore,1705385.6389070512,0,GST000575,11,GST000575,11,GST000575,1670796.1403687599,GST000575,1248650.537295135,22,0.4820802,0
GST000576,2022-08-27,Mumbai,710741865.1833602,0,,0,GST000576,7,,0.0,GST000576,1913899.4712284408,7,0.48944673,0
GST000577,2022-03-26,Bangalore,351862.2168619942,0,GST000577,5,GST000577,6,GST000577,697066.8189367285,GST000577,159577.982130658,11,0.4887071,0
GST000578,2020-12-10,Kolkata,2487613.597609027,0,GST000578,8,GST000578,7,GST000578,471764.33762692485,GST000578,529506.1499746619,15,0.4963924,0
GST000579,2020-05-23,Delhi,15573974.413453028,0,GST000579,7,GST000579,3,GST000579,500614.9111724615,GST000579,86821.8011166414,10,0.50097644,1
GST000580,2021-10-28,Bangalore,8903810.867888758,0,GST000580,5,GST000580,5,GST000580,25650.22528077978,GST000580,99800.15667806251,10,0.49747312,0
GST000581,2020-03-16,Delhi,7394118.846509702,0,GST000581,2,GST000581,7,GST000581,16655.63916010303,GST000581,747793.7090302638,9,0.49807605,0
GST000582,2020-02-16,Mumbai,3564283.111364111,0,GST000582,5,GST000582,2,GST000582,174302.62851821573,GST000582,182705.35640823736,7,0.49992117,0
GST000583,2021-05-18,Bangalore,46120901.33822734,0,GST000583,3,GST000583,5,GST000583,3273927.607286789,GST000583,86718.59051897548,8,0.45550054,0
GST000584,2021-04-06,Mumbai,42900.35916662908,0,GST000584,6,GST000584,4,GST000584,230092.70891402883,GST000584,199239.04582942126,10,0.48140547,0
GST000585,2021-05-12,Delhi,2025529.804585096,0,GST000585,6,GST000585,10,GST000585,996293.7756365353,GST000585,1134134.552793641,16,0.4858091,0
GST000586,2021-01-17,Bangalore,2071599.632162854,0,GST000586,4,GST000586,4,GST000586,7264226.229435822,GST000586,202347.4240417988,8,0.50034857,1
GST000587,2022-08-26,Delhi,578799.2274159157,0,GST000587,5,GST000587,3,GST000587,139411.9678718271,GST000587,589557.1257762278,8,0.4989357,0
GST000588,2022-08-23,Chennai,7214407.447309848,0,GST000588,8,GST000588,4,GST000588,4342321.903234487,GST000588,132495.99243392624,12,0.47994524,0
GST000589,2022-02-24,Kolkata,146642401.20317307,0,GST000589,5,GST000589,1,GST000589,225092.37909491046,GST000589,39161.21462356003,6,0.4923749,0
GST000590,2022-01-05,Mumbai,8088091.339798521,0,GST000590,5,GST000590,5,GST000590,982550.0549673457,GST000590,171524.04443464504,10,0.49686417,0
GST000591,2020-07-07,Mumbai,5910474.131738098,0,GST000591,6,GST000591,1,GST000591,258756.0506197855,GST000591,394124.8997518159,7,0.49686548,0
GST000592,2022-02-28,Kolkata,3036103.022722909,0,GST000592,6,GST000592,5,GST000592,114587.59330797064,GST000592,494271.3019149653,11,0.49537557,0
GST000593,2020-07-16,Mumbai,15686893.36147389,0,GST000593,6,GST000593,6,GST000593,2405245.211023807,GST000593,1181728.1941740576,12,0.49706173,0
GST000594,2021-03-23,Delhi,41955.9181853192,0,GST000594,9,GST000594,6,GST000594,1986229.4109176737,GST000594,467803.38221636927,15,0.48064643,0
GST000595,2022-03-01,Bangalore,15086533.470501369,0,GST000595,5,GST000595,6,GST000595,330743.18691156554,GST000595,84856.26195410507,11,0.494702,0
GST000596,2022-08-28,Kolkata,2047056.054078212,0,GST000596,6,GST000596,7,GST000596,786821.649652187,GST000596,276487.2848384128,13,0.49277192,0
GST000597,2022-06-07,Chennai,94469837.7042966,0,GST000597,7,GST000597,6,GST000597,381705.7031331916,GST000597,675619.9852714464,13,0.49573302,0
GST000598,2022-08-17,Mumbai,4078048.7766271695,0,GST000598,3,GST000598,2,GST000598,63237.570318008926,GST000598,29714.599574203956,5,0.5019082,1
GST000599,2020-10-28,Mumbai,3118319.7985215387,0,GST000599,7,GST000599,2,GST000599,473740.2319517769,GST000599,84285.46455232424,9,0.499186,0
GST000600,2021-10-29,Delhi,4217587.318980956,0,GST000600,2,GST000600,10,GST000600,369688.27957157453,GST000600,480813.1539531278,12,0.4945916,0
GST000601,2020-06-09,Bangalore,524755.1948208186,0,GST000601,6,GST000601,6,GST000601,200098.32520225248,GST000601,323993.686611577,12,0.49688625,0
GST000602,2022-03-12,Mumbai,371088.5184492405,0,GST000602,2,GST000602,8,GST000602,18811.555655040378,GST000602,4019491.111355327,10,0.4901462,0
GST000603,2022-05-05,Kolkata,13706150.529554324,0,GST000603,3,GST000603,5,GST000603,484344.97733937344,GST000603,277430.16190845094,8,0.4925258,0
GST000604,2021-12-25,Chennai,7396084.061953575,0,GST000604,5,GST000604,7,GST000604,11147162.426778672,GST000604,346602.47809720924,12,0.49491143,0
GST000605,2022-07-27,Delhi,7821558.222861047,0,GST000605,6,GST000605,7,GST000605,462856.4946106147,GST000605,1575171.430355852,13,0.48939878,0
GST000606,2020-01-18,Bangalore,2457607.325549938,0,GST000606,5,GST000606,3,GST000606,467384.71120092756,GST000606,109468.60706489014,8,0.50082326,1
GST000607,2021-06-19,Kolkata,394415.6606240573,0,GST000607,2,GST000607,5,GST000607,382953.65075346513,GST000607,77138.35790547536,7,0.48927367,0
GST000608,2022-01-11,Kolkata,18607423.436553907,0,GST000608,3,GST000608,2,GST000608,567913.8930526263,GST000608,420682.2131034173,5,0.5016042,1
GST000609,2022-04-25,Delhi,18749772.6661533,0,GST000609,3,GST000609,3,GST000609,172735.7769001666,GST000609,9920.567636389907,6,0.4954921,0
GST000610,2022-07-27,Bangalore,16406222.602234503,0,GST000610,1,GST000610,9,GST000610,6073.42184960939,GST000610,11748948.291366434,10,0.49866787,0
GST000611,2021-01-05,Kolkata,2746582.9177664127,0,GST000611,3,GST000611,1,GST000611,981022.3154614908,GST000611,108078.18804316856,4,0.48526302,0
GST000612,2022-01-25,Kolkata,2619719.920771794,0,GST000612,2,GST000612,9,GST000612,324378.2782232251,GST000612,481024.82971948275,11,0.50132185,1
GST000613,2022-04-10,Bangalore,60544.53133874843,0,GST000613,4,GST000613,2,GST000613,106724.47676192941,GST000613,121874.73565819973,6,0.499333,0
GST000614,2021-10-16,Chennai,235140.1854004578,0,GST000614,3,GST000614,6,GST000614,82230.1178041579,GST000614,312726.7141652489,9,0.49677777,0
GST000615,2022-06-04,Chennai,134646585.56802183,0,GST000615,5,GST000615,5,GST000615,572328.8310196967,GST000615,1154149.931305739,10,0.49676943,0
GST000616,2022-04-10,Chennai,8924771.096173864,0,GST000616,7,GST000616,6,GST000616,660313.1213089788,GST000616,222978.00635134857,13,0.49173337,0
GST000617,2021-10-30,Kolkata,5430456.019451316,0,GST000617,2,GST000617,1,GST000617,273609.6056493122,GST000617,6537.738720621017,3,0.49285144,0
GST000618,2022-02-10,Delhi,334392.0248847374,0,GST000618,8,GST000618,5,GST000618,774690.5073800596,GST000618,1840615.9326726804,13,0.49330133,0
GST000619,2022-04-14,Chennai,608145.1827136129,0,GST000619,4,GST000619,7,GST000619,88856.64428285084,GST000619,509770.1835345484,11,0.5004086,1
GST000620,2022-04-21,Delhi,69800561.11695257,0,GST000620,7,GST000620,6,GST000620,407218.9766611288,GST000620,1005341.7060898892,13,0.49138528,0
GST000621,2021-09-29,Mumbai,54330.57290504424,0,GST000621,11,GST000621,4,GST000621,834085.5854629728,GST000621,137950.10891128727,15,0.49564475,0
GST000622,2021-03-07,Delhi,1553232.3789397054,0,GST000622,4,GST000622,9,GST000622,672859.5809130054,GST000622,272599.2192762709,13,0.4991493,0
GST000623,2020-03-14,Delhi,4634124.025717059,0,GST000623,3,GST000623,6,GST000623,28298.59648359834,GST000623,297199.079154216,9,0.483281,0
GST000624,2022-05-11,Chennai,13510604.19595995,0,GST000624,9,GST000624,7,GST000624,681254.6770438262,GST000624,259227.9390411216,16,0.49838203,0
GST000625,2020-05-27,Delhi,2114129.5863013286,0,GST000625,3,GST000625,5,GST000625,163360.74626004015,GST000625,146949.1256161528,8,0.50324154,1
GST000626,2021-03-28,Mumbai,2318409.79521679,0,GST000626,5,GST000626,4,GST000626,127148.39167229028,GST000626,553143.2317471693,9,0.47710913,0
GST000627,2020-08-08,Mumbai,15619051.266773574,0,GST000627,2,GST000627,7,GST000627,388453.4244968269,GST000627,543118.1041160603,9,0.49384925,0
GST000628,2022-05-01,Mumbai,1725185.5195579706,0,GST000628,3,GST000628,3,GST000628,556685.9358071906,GST000628,419157.43431345944,6,0.49342498,0
GST000629,2022-07-31,Bangalore,1978610.020044951,0,GST000629,3,GST000629,3,GST000629,123826.0810217169,GST000629,211397.29637629451,6,0.5034244,1
GST000630,2021-06-09,Delhi,8186596.018182903,0,GST000630,2,GST000630,9,GST000630,215741.63241208415,GST000630,234197.21688495274,11,0.5025534,1
GST000631,2021-12-29,Delhi,29812.83346093284,0,GST000631,3,GST000631,4,GST000631,82889.90671646985,GST000631,12386.511193797372,7,0.49002418,0
GST000632,2022-06-24,Bangalore,818524.5248728188,0,GST000632,4,,0,GST000632,113645.90533497286,,0.0,4,0.42383283,0
GST000633,2021-01-13,Delhi,97269073.39647312,0,GST000633,3,GST000633,8,GST000633,2253422.5139671406,GST000633,4389213.965047623,11,0.49177307,0
GST000634,2021-04-27,Kolkata,13619534.941698788,0,GST000634,6,GST000634,4,GST000634,607374.4620161903,GST000634,257967.37431008613,10,0.49045008,0
GST000635,2021-10-03,Delhi,183795.23144784253,0,GST000635,7,GST000635,4,GST000635,162906.63878727128,GST000635,217812.2105800972,11,0.4912147,0
GST000636,2022-02-16,Chennai,218366380.9541026,0,GST000636,9,GST000636,1,GST000636,990563.7482524716,GST000636,84092.67819050637,10,0.48803234,0
GST000637,2022-03-09,Mumbai,1212139.1247407682,0,GST000637,6,GST000637,6,GST000637,221762.04209322098,GST000637,846334.7527512121,12,0.49965772,0
GST000638,2020-08-29,Kolkata,321.5843643100324,1,GST000638,8,GST000638,1,GST000638,1049176.9469344881,GST000638,30583.00665215012,9,0.5018814,1
GST000639,2021-12-15,Chennai,1316662.6284610506,0,GST000639,3,GST000639,2,GST000639,107807.65435682105,GST000639,13623.052694773192,5,0.5011446,1
GST000640,2022-07-27,Mumbai,809824.6177528184,0,GST000640,5,GST000640,3,GST000640,101703.03193855805,GST000640,234086.5006372958,8,0.4986764,0
GST000641,2021-03-21,Kolkata,105733006.94425644,0,GST000641,7,GST000641,2,GST000641,7321387.581868527,GST000641,363743.7739911409,9,0.4910269,0
GST000642,2021-02-03,Chennai,194751.19942047796,0,GST000642,3,GST000642,5,GST000642,37058.59233952325,GST000642,427067.6904893881,8,0.49640745,0
GST000643,2021-03-07,Delhi,4013716.456247436,0,GST000643,7,GST000643,3,GST000643,7124030.746623198,GST000643,24613.821410118162,10,0.49761784,0
GST000644,2020-04-11,Kolkata,988373.3225336996,0,GST000644,5,GST000644,6,GST000644,256995.92068944479,GST000644,374908.42164339207,11,0.49326345,0
GST000645,2020-12-02,Kolkata,677567.5186628562,0,GST000645,2,GST000645,5,GST000645,27578.780011732422,GST000645,431426.44113635604,7,0.46113718,0
GST000646,2020-11-13,Kolkata,1585867.4340852643,0,GST000646,9,GST000646,9,GST000646,1372961.2851433794,GST000646,2647507.2089668815,18,0.49763188,0
GST000647,2022-07-27,Bangalore,8476788.157445434,0,GST000647,10,GST000647,8,GST000647,1407227.4414248848,GST000647,825998.7356406593,18,0.4896723,0
GST000648,2020-01-12,Mumbai,62570.18383775701,1,GST000648,6,GST000648,5,GST000648,1057792.5431777514,GST000648,923349.3794937449,11,0.49089298,0
GST000649,2020-07-24,Bangalore,35760854.087335505,0,GST000649,2,GST000649,2,GST000649,488433.2477553091,GST000649,107319.98848191163,4,0.4919219,0
GST000650,2020-05-21,Mumbai,18923238.46199024,0,GST000650,3,GST000650,6,GST000650,120466.91843990627,GST000650,79418.96892784972,9,0.48894766,0
GST000651,2020-06-23,Delhi,20534574.86093816,0,GST000651,5,GST000651,4,GST000651,1326221.1559510455,GST000651,205672.6114564846,9,0.49396685,0
GST000652,2021-06-16,Delhi,2099512.772546077,0,GST000652,1,GST000652,4,GST000652,174208.7753767533,GST000652,159433.55347799716,5,0.504213,1
GST000653,2020-03-21,Mumbai,2697664.359447108,0,GST000653,4,GST000653,2,GST000653,238798.40062065984,GST000653,92734.61986041693,6,0.5015849,1
GST000654,2020-10-09,Bangalore,2016.2393842874344,1,GST000654,6,GST000654,6,GST000654,1289685.5557604793,GST000654,414888.4377155617,12,0.4892192,0
GST000655,2022-05-18,Chennai,9423640.600353297,0,GST000655,7,GST000655,4,GST000655,1051641.0232788804,GST000655,628613.9257438275,11,0.49349564,0
GST000656,2021-06-26,Kolkata,33485696.1695128,0,GST000656,3,GST000656,3,GST000656,67498.5340978874,GST000656,21428.390476996276,6,0.49004456,0
GST000657,2022-02-18,Chennai,837001.4418883772,0,,0,GST000657,4,,0.0,GST000657,4260712.938334723,4,0.49392194,0
GST000658,2020-04-13,Delhi,284309.12634917046,0,GST000658,7,GST000658,3,GST000658,2916441.2794630127,GST000658,56887.50842994018,10,0.49748996,0
GST000659,2021-02-26,Kolkata,1113537.5405232594,0,GST000659,4,GST000659,4,GST000659,294297.4284405937,GST000659,61597.94963656705,8,0.49363852,0
GST000660,2022-02-18,Mumbai,3820386.58408073,0,GST000660,4,GST000660,5,GST000660,206911.85461684078,GST000660,174378.62834361763,9,0.49906817,0
GST000661,2020-03-16,Bangalore,12452619.340106824,0,GST000661,5,GST000661,8,GST000661,158455.3123301791,GST000661,535979.2857933035,13,0.5002012,1
GST000662,2022-06-18,Mumbai,180084.4218863054,0,GST000662,3,GST000662,2,GST000662,184757.42716782694,GST000662,200544.50484990154,5,0.49549872,0
GST000663,2022-07-09,Mumbai,20594642.78807144,0,GST000663,2,GST000663,2,GST000663,183299.6334646693,GST000663,45801.22894899972,4,0.50145507,1
GST000664,2020-07-20,Mumbai,5949725.520549415,0,GST000664,3,GST000664,9,GST000664,112167.54215722383,GST000664,382058.6323576185,12,0.49305362,0
GST000665,2022-08-14,Delhi,6930022.8970850045,0,GST000665,5,GST000665,4,GST000665,111686.7536945417,GST000665,103419.56726707518,9,0.48911926,0
GST000666,2022-09-16,Chennai,2240859.6616683523,0,GST000666,6,GST000666,8,GST000666,624932.1871391861,GST000666,171213.47810440673,14,0.48409605,0
GST000667,2021-02-14,Bangalore,15038692.703314638,0,GST000667,5,GST000667,5,GST000667,221952.57717272232,GST000667,28954.72268991913,10,0.47992116,0
GST000668,2021-03-13,Kolkata,7040780.841873701,0,GST000668,4,GST000668,3,GST000668,76916.52538135312,GST000668,1013024.7740052538,7,0.49909455,0
GST000669,2020-03-25,Bangalore,6354554.993006195,0,GST000669,4,GST000669,4,GST000669,61019.26546700034,GST000669,966841.5736711033,8,0.4939278,0
GST000670,2021-03-29,Kolkata,1140309.6938443417,0,GST000670,5,GST000670,4,GST000670,361277.57576294185,GST000670,895625.8370322571,9,0.48795196,0
GST000671,2021-08-16,Bangalore,2536428.563658417,0,GST000671,4,GST000671,2,GST000671,1530893.1753644398,GST000671,375813.4446182207,6,0.49094602,0
GST000672,2021-04-19,Kolkata,98932.6082251005,0,GST000672,3,GST000672,3,GST000672,237924.48066906794,GST000672,39313.217491896205,6,0.49973434,0
GST000673,2021-07-22,Kolkata,80227402.93582399,0,GST000673,5,GST000673,3,GST000673,157433.5119370191,GST000673,61890.038632326454,8,0.4843701,0
GST000674,2020-12-21,Delhi,4514690.082931491,0,GST000674,5,GST000674,7,GST000674,1323791.7346550927,GST000674,989391.2934796459,12,0.48140326,0
GST000675,2021-02-21,Bangalore,212006.48084704173,0,GST000675,9,GST000675,5,GST000675,551317.5290535825,GST000675,148273.95815262577,14,0.49203333,0
GST000676,2020-08-18,Bangalore,1819657.574269951,0,GST000676,4,GST000676,6,GST000676,119808.54180711514,GST000676,2241410.4051523,10,0.5003373,1
GST000677,2020-10-28,Kolkata,18902.88340263532,0,GST000677,5,GST000677,8,GST000677,74578.18911428936,GST000677,905968.2835914751,13,0.49827445,0
GST000678,2021-05-09,Delhi,24582.224822950517,0,GST000678,10,GST000678,3,GST000678,357206.93531588855,GST000678,354912.3713979387,13,0.49551052,0
GST000679,2021-12-08,Delhi,83713551.74506827,0,GST000679,9,GST000679,2,GST000679,672366.7471454703,GST000679,90058.0094416959,11,0.48688966,0
GST000680,2021-02-16,Chennai,50337.11171070267,1,GST000680,5,GST000680,5,GST000680,186659.5270398834,GST000680,838166.9012245485,10,0.4999625,0
GST000681,2021-02-08,Mumbai,55805.367651188295,0,GST000681,4,GST000681,5,GST000681,503984.0765071939,GST000681,549850.2301226549,9,0.48508638,0
GST000682,2020-01-12,Delhi,253773.4484818035,0,GST000682,4,GST000682,2,GST000682,147337.48037171582,GST000682,158505.58609027014,6,0.4982029,0
GST000683,2021-03-17,Bangalore,5404911.4971726,0,GST000683,6,GST000683,9,GST000683,1114699.7660524012,GST000683,559278.4029477214,15,0.49616638,0
GST000684,2021-09-03,Chennai,1156016.4700148471,0,GST000684,2,GST000684,3,GST000684,231325.07205359265,GST000684,155590.60378867696,5,0.49942514,0
GST000685,2020-05-18,Bangalore,187483.0613056624,0,GST000685,8,GST000685,13,GST000685,5699034.503699183,GST000685,744372.970565434,21,0.49193552,0
GST000686,2020-12-10,Bangalore,631101.6466859722,0,GST000686,4,GST000686,3,GST000686,80265.29020299914,GST000686,263363.60694674193,7,0.4857842,0
GST000687,2020-10-03,Bangalore,1806833.9855059911,0,GST000687,6,GST000687,7,GST000687,908583.4683978566,GST000687,927720.598885649,13,0.4948602,0
GST000688,2020-12-14,Kolkata,3019376.311869459,0,GST000688,2,GST000688,2,GST000688,26122.02989221418,GST000688,348500.07891746203,4,0.49595404,0
GST000689,2020-04-03,Chennai,41825.78783052781,0,GST000689,8,GST000689,8,GST000689,273682.20221431844,GST000689,548401.6869086075,16,0.49431434,0
GST000690,2022-01-02,Delhi,3073649.0859151664,0,GST000690,4,GST000690,5,GST000690,10781.062664447829,GST000690,578344.00819325,9,0.49216613,0
GST000691,2021-02-22,Delhi,10427627.559351273,0,GST000691,10,GST000691,8,GST000691,489969.98285401164,GST000691,700371.529285382,18,0.5001109,1
GST000692,2020-06-23,Kolkata,3281243.597764588,0,GST000692,2,GST000692,7,GST000692,67363.50512699183,GST000692,1629359.3613203615,9,0.49783027,0
GST000693,2022-08-01,Kolkata,8327594.946346933,0,GST000693,7,GST000693,3,GST000693,220705.5484991102,GST000693,299182.4004923917,10,0.50188726,1
GST000694,2021-04-24,Mumbai,57234.72469684482,0,GST000694,7,GST000694,5,GST000694,9168967.476590987,GST000694,19110.334810424807,12,0.49102172,0
GST000695,2021-09-21,Delhi,36889.589031123774,1,GST000695,3,GST000695,3,GST000695,76275.13466178284,GST000695,18180.83965650294,6,0.49232343,0
GST000696,2020-01-16,Kolkata,1104640.4075404508,0,GST000696,5,GST000696,4,GST000696,377492.3383868038,GST000696,86816.60208074533,9,0.48484272,0
GST000697,2021-01-12,Mumbai,12569802.537560413,0,GST000697,6,GST000697,4,GST000697,231235.73453230454,GST000697,462612.4677391426,10,0.49006605,0
GST000698,2020-05-16,Kolkata,32296518.39053297,0,GST000698,9,GST000698,6,GST000698,302739.82760242815,GST000698,964089.8335904572,15,0.4966569,0
GST000699,2020-11-19,Bangalore,4899887.883338116,0,GST000699,4,GST000699,7,GST000699,225554.23819947155,GST000699,2760828.4698160193,11,0.4944538,0
GST000700,2021-02-20,Delhi,30067841.75442792,0,,0,GST000700,4,,0.0,GST000700,794820.9414524862,4,0.495389,0
GST000701,2022-04-05,Chennai,32074115.132661805,0,GST000701,5,GST000701,6,GST000701,26705.184155761803,GST000701,708519.8119797483,11,0.49413228,0
GST000702,2020-01-05,Delhi,6449811.754706168,0,GST000702,6,GST000702,1,GST000702,306303.202185387,GST000702,86905.87069517132,7,0.5016165,1
GST000703,2021-01-10,Kolkata,2613930.3819422927,0,GST000703,9,GST000703,3,GST000703,1784200.5143600863,GST000703,9231.50015874625,12,0.49395198,0
GST000704,2021-06-07,Bangalore,4802869.017370052,0,GST000704,6,GST000704,10,GST000704,222642.01520960894,GST000704,1960891.6313995891,16,0.49440977,0
GST000705,2020-05-24,Bangalore,893847800.2243977,0,GST000705,8,GST000705,3,GST000705,196887.36652961944,GST000705,900332.4258309387,11,0.48777097,0
GST000706,2021-07-15,Delhi,5847259.373748364,0,GST000706,5,GST000706,9,GST000706,459050.721892488,GST000706,1646282.814360632,14,0.49902266,0
GST000707,2020-03-08,Delhi,2049342.874075848,0,GST000707,4,GST000707,8,GST000707,162320.73599770808,GST000707,1410474.3224088135,12,0.48509744,0
GST000708,2020-02-25,Kolkata,1012968.3983417252,0,GST000708,4,GST000708,6,GST000708,1433582.2780444203,GST000708,1926885.5873943814,10,0.48935217,0
GST000709,2020-07-08,Bangalore,5702051.537721861,0,GST000709,10,GST000709,5,GST000709,182506.86847304582,GST000709,404370.5376657702,15,0.49796447,0
GST000710,2022-02-03,Mumbai,695697.5662498765,0,GST000710,6,GST000710,5,GST000710,86356.60718561473,GST000710,188883.29034296417,11,0.4945001,0
GST000711,2020-09-12,Chennai,11360086.458231756,0,GST000711,3,GST000711,4,GST000711,43162.63861153042,GST000711,68857.67273041976,7,0.4963273,0
GST000712,2022-07-28,Delhi,10347604.256754508,0,GST000712,7,GST000712,2,GST000712,477390.0084757544,GST000712,955.5952481730845,9,0.5026968,1
